Date,Rain,Temp Max,Temp Min
1951-01-01,0,20.13999939,3.680000067
1951-01-02,0,21.68000031,3.599999905
1951-01-03,0,21.28000069,3.50999999
1951-01-04,0,21.61000061,4.090000153
1951-01-05,0,21.38999939,5.099999905
1951-01-06,0,20.98999977,6.210000038
1951-01-07,0.133744702,20.26000023,7.869999886
1951-01-08,0,17.5,6.739999771
1951-01-09,0,20.01000023,5.579999924
1951-01-10,0,20.09000015,5.920000076
1951-01-11,0,21.79999924,6.28000021
1951-01-12,1.115749598,21.5,7.28000021
1951-01-13,0.250126034,22.19000053,9.340000153
1951-01-14,0,19.48999977,7.920000076
1951-01-15,0,21.47999954,7.25
1951-01-16,2.535931826,20.13999939,9.359999657
1951-01-17,1.491418481,17.30999947,5.860000134
1951-01-18,0,18.39999962,5.869999886
1951-01-19,0,19.35000038,7.539999962
1951-01-20,0,19.39999962,6.289999962
1951-01-21,0,19.18000031,7.019999981
1951-01-22,0,17.46999931,4.639999866
1951-01-23,0,19.43000031,4.679999828
1951-01-24,0,20.07999992,4.070000172
1951-01-25,0,20.79000092,4.610000134
1951-01-26,0,22.19000053,5.46999979
1951-01-27,0,22.40999985,5.900000095
1951-01-28,0,24.14999962,6.550000191
1951-01-29,0,25.80999947,7.789999962
1951-01-30,0,25.01000023,7.389999866
1951-01-31,2.2621696,23.63999939,7.619999886
1951-02-01,0,22.69000053,7.679999828
1951-02-02,0,22.12999916,6.150000095
1951-02-03,0,17.31999969,2.539999962
1951-02-04,0,19.54000092,4.980000019
1951-02-05,0,19.84000015,6.679999828
1951-02-06,0,19.64999962,6.269999981
1951-02-07,0,19.32999992,6.809999943
1951-02-08,0,22.20000076,8.479999542
1951-02-09,0,25.03000069,9.300000191
1951-02-10,0,25.82999992,10.28999996
1951-02-11,0,24.17000008,8.159999847
1951-02-12,0,22.25,5.53000021
1951-02-13,0,22.14999962,6.400000095
1951-02-14,0,24.45999908,7.420000076
1951-02-15,0,24.63999939,6.78000021
1951-02-16,0,22.70999908,6.130000114
1951-02-17,0,24.84000015,8.100000381
1951-02-18,0,26.96999931,9.510000229
1951-02-19,0,29.10000038,10.32999992
1951-02-20,0,29.65999985,8.979999542
1951-02-21,0,28.23999977,9.619999886
1951-02-22,0,28.88999939,10.47999954
1951-02-23,0,30.17000008,11.02000046
1951-02-24,0,30.87000084,10.77000046
1951-02-25,0,30.43000031,11.22000027
1951-02-26,0,30.18000031,11.51000023
1951-02-27,0,29.77000046,11.06000042
1951-02-28,0,30.5,11.18999958
1951-03-01,0,31.10000038,12.53999996
1951-03-02,0,31.87999916,13.25
1951-03-03,0,31.11000061,11.82999992
1951-03-04,0,30.40999985,13.63000011
1951-03-05,0,30.51000023,13.72999954
1951-03-06,0,34.15999985,14.85999966
1951-03-07,0,34.09999847,15.85999966
1951-03-08,0,33.09999847,14.31000042
1951-03-09,0,33.34000015,16.13999939
1951-03-10,0,31.87999916,16.29999924
1951-03-11,0,31.84000015,15.22000027
1951-03-12,0,31.30999947,13.14000034
1951-03-13,0,29.06999969,11.44999981
1951-03-14,0,29.95999908,11.93000031
1951-03-15,0,30.69000053,12.13000011
1951-03-16,0,32.59000015,13.25
1951-03-17,0,33.18999863,15.01000023
1951-03-18,0,33.38999939,16.72999954
1951-03-19,0,29.92000008,14.90999985
1951-03-20,0,29.56999969,11.81000042
1951-03-21,0,29.07999992,11.36999989
1951-03-22,0,29.09000015,13.11999989
1951-03-23,0,29.79000092,16.18000031
1951-03-24,0,30.29999924,17.29999924
1951-03-25,2.60741806,28.70999908,15.13000011
1951-03-26,39.09350586,24.54999924,11.63000011
1951-03-27,0,23.72999954,14.59000015
1951-03-28,0,27.45000076,14.30000019
1951-03-29,0,28.71999931,14.57999992
1951-03-30,0,28.39999962,14.52000046
1951-03-31,0,29.19000053,15.43000031
1951-04-01,0,28.27000046,14.53999996
1951-04-02,0.718746245,29.29999924,16.07999992
1951-04-03,10.33620453,27.95999908,15.97999954
1951-04-04,0,28.73999977,15.10000038
1951-04-05,0,31.04999924,16.69000053
1951-04-06,0,32.15999985,18.30999947
1951-04-07,0,33.27999878,17.46999931
1951-04-08,0,32.79999924,17.01000023
1951-04-09,0,31.03000069,14.68000031
1951-04-10,0,29.84000015,14.97999954
1951-04-11,0,30.32999992,14.44999981
1951-04-12,0,32.66999817,17.07999992
1951-04-13,0,34.45999908,17.46999931
1951-04-14,0,36.13000107,18.87999916
1951-04-15,0,38.77999878,19.59000015
1951-04-16,0,38.61000061,19.87000084
1951-04-17,0,36.88000107,20.46999931
1951-04-18,0.251657248,37.54999924,21.69000053
1951-04-19,0,37.56000137,20.76000023
1951-04-20,0,34.74000168,18.56999969
1951-04-21,0,33.04999924,16.36000061
1951-04-22,0,35.38000107,17.03000069
1951-04-23,0,35.74000168,19.86000061
1951-04-24,0,37.49000168,21.37000084
1951-04-25,0,36.99000168,21.89999962
1951-04-26,0,37.45000076,21.29999924
1951-04-27,0,38.56000137,20.54000092
1951-04-28,0,38.77000046,20.37999916
1951-04-29,0,39.90000153,20.87000084
1951-04-30,0,40.15999985,22.81999969
1951-05-01,0,40.27999878,24.22999954
1951-05-02,0,35.25999832,20.14999962
1951-05-03,0,35.43000031,20.03000069
1951-05-04,0,37.04000092,21.43000031
1951-05-05,0,37.58000183,21.47999954
1951-05-06,0,38.93000031,23.32999992
1951-05-07,0,40.13000107,24.54999924
1951-05-08,0,41.02999878,24.19000053
1951-05-09,0,41.33000183,22.70000076
1951-05-10,0,38.56999969,21.94000053
1951-05-11,0,39.47999954,22.48999977
1951-05-12,0,41.43999863,22.78000069
1951-05-13,0,42.97999954,24.70999908
1951-05-14,0,41.93000031,25.62999916
1951-05-15,0,38.72000122,24.09000015
1951-05-16,0,40.38999939,24.02000046
1951-05-17,0,41.22000122,24.31999969
1951-05-18,0,42.40999985,24.67000008
1951-05-19,0,42.68000031,24.95000076
1951-05-20,0,44.75999832,26.89999962
1951-05-21,0,45.00999832,27.22999954
1951-05-22,0,44.88000107,27.98999977
1951-05-23,0,43.59999847,28.85000038
1951-05-24,0,41.49000168,25.98999977
1951-05-25,0,36.63999939,24.87999916
1951-05-26,0,38.15000153,27.07999992
1951-05-27,0,40.59000015,26.34000015
1951-05-28,0,40.02999878,27.02000046
1951-05-29,0,41.81999969,27.22999954
1951-05-30,0,41.43999863,26.59000015
1951-05-31,0,38.79000092,24.67000008
1951-06-01,14.00418186,35.88999939,24.93000031
1951-06-02,0,37.45000076,25.54000092
1951-06-03,0,39.06999969,24.70999908
1951-06-04,0,38.25,25.02000046
1951-06-05,0,40.24000168,25.57999992
1951-06-06,0,40.74000168,26.02000046
1951-06-07,0,43.02000046,28.38999939
1951-06-08,0,44.43999863,29.45000076
1951-06-09,0,45.11000061,30.59000015
1951-06-10,0,44.50999832,30.53000069
1951-06-11,0,44.09000015,29.32999992
1951-06-12,0,44.79000092,29.32999992
1951-06-13,0,44.88000107,29.87000084
1951-06-14,1.509943366,43.06000137,30.23999977
1951-06-15,1.457410097,39.68000031,24.62000084
1951-06-16,0.127264991,35.50999832,22.96999931
1951-06-17,0,37.18000031,25.65999985
1951-06-18,0,40.34999847,26.60000038
1951-06-19,0,41.31999969,25.84000015
1951-06-20,0,42.02000046,26.07999992
1951-06-21,0,41.97999954,26.44000053
1951-06-22,0,43.13000107,26.36000061
1951-06-23,0,43.61999893,30.32999992
1951-06-24,0,43.68000031,30.07999992
1951-06-25,0,43.09000015,29.51000023
1951-06-26,0,42.02000046,29.64999962
1951-06-27,0,42.58000183,30.01000023
1951-06-28,0,37.86999893,28.30999947
1951-06-29,0,40.20000076,27.89999962
1951-06-30,0,41.25,29.93000031
1951-07-01,46.67804718,35.99000168,25.81999969
1951-07-02,51.08364868,37.58000183,26.86000061
1951-07-03,4.766606808,39.72000122,27.61000061
1951-07-04,4.170979023,34.56000137,25.15999985
1951-07-05,0,37.47000122,26.29000092
1951-07-06,0,39.09000015,26.71999931
1951-07-07,0,40.36999893,27.45999908
1951-07-08,0,41.18999863,27.95999908
1951-07-09,0,40.5,27.79000092
1951-07-10,0,38.97000122,28.28000069
1951-07-11,0,40.22999954,29.11000061
1951-07-12,0,41.63000107,30.43000031
1951-07-13,0,39.90000153,30.69000053
1951-07-14,0.146362126,38.66999817,26.36000061
1951-07-15,0,39.15000153,28.25
1951-07-16,0,39.95000076,28.40999985
1951-07-17,0,40.83000183,29.64999962
1951-07-18,0,40.84000015,30.10000038
1951-07-19,0,41.18999863,27.42000008
1951-07-20,0,38.29000092,25.77000046
1951-07-21,0,36.38999939,26.73999977
1951-07-22,1.677714944,35.33000183,26.79999924
1951-07-23,4.242621422,35.77000046,26.78000069
1951-07-24,6.050181389,35.91999817,27.63999939
1951-07-25,2.746225834,37.95999908,27.29000092
1951-07-26,0,38.09999847,27.38999939
1951-07-27,0,38.09999847,27.45999908
1951-07-28,0,35.77000046,28.11000061
1951-07-29,0.774548948,36.18000031,25.79999924
1951-07-30,38.0925827,31.84000015,24.78000069
1951-07-31,0.474415153,33.45000076,25.97999954
1951-08-01,0,33.90999985,26.39999962
1951-08-02,2.093413115,33.13000107,24.89999962
1951-08-03,4.256153584,35.02000046,26.68000031
1951-08-04,0.464851469,32.74000168,24.88999939
1951-08-05,0,33.90999985,26.61000061
1951-08-06,0.141315147,36.65999985,27.51000023
1951-08-07,0,35.49000168,26.87999916
1951-08-08,0,34.81999969,27.80999947
1951-08-09,0,35.06000137,26.95999908
1951-08-10,10.40183258,36.11000061,26.17000008
1951-08-11,19.27743721,33.88000107,26.26000023
1951-08-12,23.70311546,34.95999908,24.45000076
1951-08-13,2.264549017,32.31000137,24.61000061
1951-08-14,0,33.11000061,25.70999908
1951-08-15,13.06094646,34.13999939,26.12999916
1951-08-16,12.23655319,33.45000076,25.76000023
1951-08-17,51.82481003,30.43000031,25.36000061
1951-08-18,2.509101391,33.77999878,26.35000038
1951-08-19,14.99324799,33.65000153,26.35000038
1951-08-20,0,34.91999817,27.30999947
1951-08-21,0,34.56000137,26.76000023
1951-08-22,1.441888928,31.42000008,25.09000015
1951-08-23,0.16655001,31.85000038,25.18000031
1951-08-24,0,34.04000092,25.92000008
1951-08-25,0,34.90999985,25.70000076
1951-08-26,0,35.29999924,25.62000084
1951-08-27,0,35.59000015,24.82999992
1951-08-28,0,35.72000122,24.54000092
1951-08-29,0,36.40000153,24.63999939
1951-08-30,0,37.63999939,25.03000069
1951-08-31,0,37.15000153,25.17000008
1951-09-01,0,37.59999847,24.96999931
1951-09-02,0,34.65999985,24.80999947
1951-09-03,0,35.36000061,25.52000046
1951-09-04,0,34.22999954,25.70000076
1951-09-05,0,37.47000122,25.48999977
1951-09-06,0,38.34999847,26.01000023
1951-09-07,0,35.90999985,24.36000061
1951-09-08,4.004253864,33.04000092,24.42000008
1951-09-09,1.95460701,30.72999954,24.47999954
1951-09-10,3.670738459,30.85000038,24.54999924
1951-09-11,0.474415153,33.41999817,23.63999939
1951-09-12,9.1644907,32.22000122,24.31999969
1951-09-13,20.73757935,30.59000015,23.75
1951-09-14,39.72914505,28.12000084,22.56999969
1951-09-15,0,31.62000084,23.21999931
1951-09-16,0,33.77000046,24.09000015
1951-09-17,0,34.58000183,25.29000092
1951-09-18,0,34.56000137,24.32999992
1951-09-19,0,34.72999954,23.03000069
1951-09-20,0,35.08000183,23.61000061
1951-09-21,0,35.41999817,23.96999931
1951-09-22,0,36.11999893,25.06999969
1951-09-23,0,36.83000183,24.93000031
1951-09-24,0,36.83000183,23.80999947
1951-09-25,0,37.5,23.22999954
1951-09-26,2.931169748,36.65000153,21.46999931
1951-09-27,0,35.79999924,23.07999992
1951-09-28,0,35.93999863,24.01000023
1951-09-29,0,35.97000122,23.85000038
1951-09-30,0,36.08000183,23.95999908
1951-10-01,0,36.04000092,24.04000092
1951-10-02,0,36.04999924,23.60000038
1951-10-03,0,35.13000107,22.69000053
1951-10-04,0,35.59000015,22.12000084
1951-10-05,0,36.65000153,22.52000046
1951-10-06,0,37.20999908,23.54999924
1951-10-07,0,36.90000153,24.07999992
1951-10-08,0,36.97000122,24.25
1951-10-09,0,34.29999924,23.48999977
1951-10-10,0,36.04000092,22.17000008
1951-10-11,0,37.02999878,23.19000053
1951-10-12,0,36.04000092,22.21999931
1951-10-13,0,36.22999954,22.59000015
1951-10-14,0,36.47000122,23.04000092
1951-10-15,0,36.41999817,23.21999931
1951-10-16,0,37.16999817,21.64999962
1951-10-17,0,37.38999939,21.03000069
1951-10-18,0,38.13999939,20.80999947
1951-10-19,0,37.97999954,20.54000092
1951-10-20,0,37.54999924,19.87000084
1951-10-21,0,35.88000107,19.38999939
1951-10-22,0,35.49000168,18.45999908
1951-10-23,0,35.66999817,19.30999947
1951-10-24,0,35.29999924,19.14999962
1951-10-25,0,35.11000061,19.07999992
1951-10-26,0,35.22999954,19.71999931
1951-10-27,0,34.20999908,19.26000023
1951-10-28,0,34.49000168,20.37999916
1951-10-29,0,34.36999893,19.94000053
1951-10-30,0,35.25999832,17.55999947
1951-10-31,0,32.93000031,16.11000061
1951-11-01,0,32.56999969,16.01000023
1951-11-02,0,33.02999878,15.47000027
1951-11-03,0,32.27000046,15.42000008
1951-11-04,0,32.54000092,15.22000027
1951-11-05,0,32.70999908,15.27000046
1951-11-06,0,31.98999977,15.39999962
1951-11-07,0,31.47999954,14.57999992
1951-11-08,0,30.77000046,13.85999966
1951-11-09,0,31.67000008,13.97000027
1951-11-10,0,31.85000038,13.67000008
1951-11-11,0,32.56999969,14.03999996
1951-11-12,0,32.00999832,14.51000023
1951-11-13,0,32.43999863,13.35999966
1951-11-14,0,32.00999832,13
1951-11-15,0,31.04000092,12.92000008
1951-11-16,0,30.04000092,13.5
1951-11-17,0,28.21999931,14.35000038
1951-11-18,0,27.27000046,14.06000042
1951-11-19,0,28.44000053,10.56000042
1951-11-20,0,28.06999969,9.949999809
1951-11-21,0,28.40999985,9.350000381
1951-11-22,0,29.53000069,10.72000027
1951-11-23,0,30.53000069,13.30000019
1951-11-24,0,30.02000046,15.75
1951-11-25,27.03907204,25.88999939,15.39999962
1951-11-26,28.74767685,22.89999962,12.85000038
1951-11-27,0,22.86000061,11.42000008
1951-11-28,0,22.95000076,10.03999996
1951-11-29,0,23.81999969,11
1951-11-30,0,23.21999931,9.779999733
1951-12-01,0,22.61000061,9.68999958
1951-12-02,0,23.47999954,9.699999809
1951-12-03,0,24.42000008,9.119999886
1951-12-04,0,24.29999924,8.880000114
1951-12-05,0,24.37000084,8.930000305
1951-12-06,0,25.09000015,9.369999886
1951-12-07,0,25.02000046,9.340000153
1951-12-08,0,24.45000076,8.770000458
1951-12-09,0,24.19000053,8.170000076
1951-12-10,0,23.90999985,7.309999943
1951-12-11,0,23.96999931,8.489999771
1951-12-12,0,24.48999977,8.109999657
1951-12-13,0,24.78000069,7.309999943
1951-12-14,0,24.29000092,7.050000191
1951-12-15,0,24.04999924,7.269999981
1951-12-16,0,23.17000008,5.690000057
1951-12-17,0,22.73999977,6.150000095
1951-12-18,0,22.54000092,5.949999809
1951-12-19,0,23.09000015,6.400000095
1951-12-20,0,23.20000076,6.699999809
1951-12-21,0,22.23999977,6.190000057
1951-12-22,0,22.60000038,6.5
1951-12-23,0,23.35000038,7.409999847
1951-12-24,0,23.45000076,7.449999809
1951-12-25,0,24.30999947,7.380000114
1951-12-26,0,21.22999954,6.710000038
1951-12-27,0,21.47999954,6.809999943
1951-12-28,0,21.09000015,6.71999979
1951-12-29,0,20.95000076,6.78000021
1951-12-30,0,20.89999962,6.559999943
1951-12-31,0,20.55999947,6.610000134
1952-01-01,0,20.55999947,6.369999886
1952-01-02,0,20.56999969,6.019999981
1952-01-03,0,20.29000092,6.110000134
1952-01-04,0,20.60000038,6.199999809
1952-01-05,0,20.48999977,6.269999981
1952-01-06,0,20.51000023,6.519999981
1952-01-07,1.200274825,20.90999985,6.610000134
1952-01-08,3.446915627,20.67000008,10.27000046
1952-01-09,0,18.62000084,7.630000114
1952-01-10,0,20.47999954,7.090000153
1952-01-11,0,20.06999969,6.130000114
1952-01-12,0,19.70000076,5.650000095
1952-01-13,0,22.02000046,7.670000076
1952-01-14,0,22.31999969,8.300000191
1952-01-15,0,23.20999908,7.429999828
1952-01-16,0,24.02000046,8.029999733
1952-01-17,0,22.06999969,6.420000076
1952-01-18,0,21.03000069,6.739999771
1952-01-19,0,23.48999977,7.320000172
1952-01-20,0,23.79000092,8.31000042
1952-01-21,0,24.89999962,8.720000267
1952-01-22,0,25.82999992,9.199999809
1952-01-23,0,26.73999977,9.329999924
1952-01-24,0,27.37999916,9.93999958
1952-01-25,0,27.12000084,8.789999962
1952-01-26,0,25.98999977,7.690000057
1952-01-27,0,26.25,8.840000153
1952-01-28,0,26.06999969,9.420000076
1952-01-29,0,24.51000023,10.60999966
1952-01-30,0,25.68000031,9.899999619
1952-01-31,0,26.06999969,10.53999996
1952-02-01,0,26.76000023,10.39000034
1952-02-02,0,27.20000076,10.22999954
1952-02-03,0,25.04999924,11.56000042
1952-02-04,0.987061262,21.56999969,11.72000027
1952-02-05,0,20.45999908,9.890000343
1952-02-06,0,21.62999916,9.960000038
1952-02-07,0,22.89999962,10.52000046
1952-02-08,0,24.52000046,9.369999886
1952-02-09,0,25.81999969,9.760000229
1952-02-10,0,26.21999931,9.510000229
1952-02-11,0,26.65999985,9.260000229
1952-02-12,0,25.77000046,11.10999966
1952-02-13,0,25.37000084,11.42000008
1952-02-14,0,28.09000015,11.46000004
1952-02-15,0,30.04000092,13.36999989
1952-02-16,0,28,14.14999962
1952-02-17,0,30.04999924,13.02000046
1952-02-18,0,29.87999916,12.13000011
1952-02-19,0,27.76000023,10.27999973
1952-02-20,0.657417476,27.17000008,11.86999989
1952-02-21,1.407958746,21.38999939,11.01000023
1952-02-22,5.877594948,24.79000092,10.59000015
1952-02-23,0,22.70000076,7.929999828
1952-02-24,0,23.89999962,10.39999962
1952-02-25,0,27.48999977,11
1952-02-26,0,29.54999924,11.51000023
1952-02-27,0,27.82999992,12.02999973
1952-02-28,0,29.38999939,13.14000034
1952-02-29,0,29.87999916,15.88000011
1952-03-01,4.625278473,29.94000053,15.23999977
1952-03-02,12.62086964,25.37000084,12.40999985
1952-03-03,0,22.53000069,10.97999954
1952-03-04,0,25.21999931,11.97000027
1952-03-05,0,26.44000053,14.14999962
1952-03-06,0,29.21999931,14.60999966
1952-03-07,0,31.29000092,15.19999981
1952-03-08,0,30.10000038,15.90999985
1952-03-09,0,30.75,13.94999981
1952-03-10,0,29.45999908,12.64000034
1952-03-11,0,29.94000053,11.19999981
1952-03-12,0,29.93000031,12.03999996
1952-03-13,0,31.04000092,13.05000019
1952-03-14,0,31.86000061,15.02000046
1952-03-15,0,29.95000076,16.32999992
1952-03-16,0.654488921,27.32999992,12.69999981
1952-03-17,0,25.47999954,10.35999966
1952-03-18,0,25.82999992,11.14999962
1952-03-19,0,27.88999939,12.10999966
1952-03-20,0,30.06999969,13.52999973
1952-03-21,0,31.90999985,13.63000011
1952-03-22,0,32.54000092,16.95000076
1952-03-23,0,29.70000076,12.88000011
1952-03-24,0,28.27000046,14.32999992
1952-03-25,0,29.32999992,15.42000008
1952-03-26,0,31.51000023,16.20999908
1952-03-27,0,34.29000092,18.40999985
1952-03-28,0.287623256,31.97999954,17.93000031
1952-03-29,0,33.93999863,17.68000031
1952-03-30,0,33.29999924,14.98999977
1952-03-31,0,33.27000046,16.62999916
1952-04-01,4.599479198,31.25,17.28000069
1952-04-02,0,30.86000061,17.23999977
1952-04-03,0,32.06000137,15.81999969
1952-04-04,0,32.59000015,17.90999985
1952-04-05,0,34.49000168,18.37999916
1952-04-06,0,36.45999908,20.21999931
1952-04-07,0,36.36000061,21.22999954
1952-04-08,0,36.66999817,21.31999969
1952-04-09,0,36.97000122,20.20999908
1952-04-10,0,37.15000153,20.20999908
1952-04-11,0,38.22999954,20.79999924
1952-04-12,0,38.20999908,20.27000046
1952-04-13,0,38.58000183,20.31999969
1952-04-14,0,39.02999878,20.98999977
1952-04-15,0,39.65999985,21.04999924
1952-04-16,0,38.68000031,22.12000084
1952-04-17,0,38.77999878,23.45000076
1952-04-18,0,38.5,24.18000031
1952-04-19,0,40.06999969,24.75
1952-04-20,0,40.81999969,24.68000031
1952-04-21,0,41.20999908,24.82999992
1952-04-22,0,40.75999832,21.79000092
1952-04-23,0,39.88999939,21.42000008
1952-04-24,0,41.56000137,21.22999954
1952-04-25,0,42.36999893,24.52000046
1952-04-26,0,42.09000015,25.44000053
1952-04-27,0,39.63999939,26.20000076
1952-04-28,0,40.58000183,27.32999992
1952-04-29,0,41.54999924,26.67000008
1952-04-30,0,41.72999954,24.20999908
1952-05-01,0,40.5,24.43000031
1952-05-02,0,40.81999969,24.36000061
1952-05-03,0,41.93999863,23.57999992
1952-05-04,0,41.81000137,25.37999916
1952-05-05,0.121127278,41.09999847,23.17000008
1952-05-06,0,38.56999969,22.01000023
1952-05-07,0,38.63000107,23.57999992
1952-05-08,0,41.40000153,23.57999992
1952-05-09,0,42.24000168,25.02000046
1952-05-10,0.975796282,40.40000153,25.22999954
1952-05-11,8.83248806,36.41999817,23.38999939
1952-05-12,0,35.41999817,23.20999908
1952-05-13,0,38.74000168,23.36000061
1952-05-14,0,40.31999969,28.46999931
1952-05-15,0,40.45000076,28.29000092
1952-05-16,0,40.38000107,25.71999931
1952-05-17,0,41.63999939,24.76000023
1952-05-18,0,42.72999954,26.68000031
1952-05-19,0,42.97999954,25.48999977
1952-05-20,0,43.45999908,26.5
1952-05-21,0,41.52999878,27.17000008
1952-05-22,0,42.63000107,25.03000069
1952-05-23,0,42.68999863,25.96999931
1952-05-24,0,44.06000137,27.01000023
1952-05-25,0,45.50999832,28.29999924
1952-05-26,0,45.11999893,27.56999969
1952-05-27,0,45.91999817,28.55999947
1952-05-28,0,45.13000107,30.29999924
1952-05-29,1.11059463,44.81000137,27.20999908
1952-05-30,0,41.52000046,27.52000046
1952-05-31,0,43.27999878,28.20000076
1952-06-01,0,44.04999924,29.95999908
1952-06-02,0,42.97999954,27.51000023
1952-06-03,3.019886732,40.93000031,23.06999969
1952-06-04,0.128845975,33.97000122,22.60000038
1952-06-05,0,36.02999878,23.09000015
1952-06-06,2.601283073,35.79000092,23.29999924
1952-06-07,2.576448441,36.20000076,23.53000069
1952-06-08,0,37.93000031,24.12999916
1952-06-09,0,40.22000122,25.12000084
1952-06-10,0,41.49000168,25.78000069
1952-06-11,0,41.81999969,26.59000015
1952-06-12,0,43.70999908,27.57999992
1952-06-13,0,44.43000031,30.19000053
1952-06-14,0,44.29000092,30.98999977
1952-06-15,0,43.97999954,30.70000076
1952-06-16,6.003146648,43.38000107,29.20999908
1952-06-17,0,42.61999893,31.37999916
1952-06-18,0,43.52000046,30.42000008
1952-06-19,0,41.95999908,30.06999969
1952-06-20,0,39.09999847,29.51000023
1952-06-21,0,38.04999924,28.43000031
1952-06-22,0,35.90999985,25.85000038
1952-06-23,1.11688602,33.77000046,25.37000084
1952-06-24,0,34.22999954,25.81999969
1952-06-25,4.954589367,34.79000092,26.36000061
1952-06-26,0.118146598,35.72999954,27.28000069
1952-06-27,0,36.25,26.89999962
1952-06-28,2.156217098,35.34999847,26.42000008
1952-06-29,10.30457878,34.25,25.68000031
1952-06-30,3.306720495,34.83000183,26.04999924
1952-07-01,2.578262806,35.22999954,26.12000084
1952-07-02,9.30325985,35.63999939,26.82999992
1952-07-03,0,34.74000168,26.29999924
1952-07-04,0,36.61000061,27.45000076
1952-07-05,44.18157578,37.61000061,27.92000008
1952-07-06,0.399855912,37.61999893,27.79999924
1952-07-07,0,36.38000107,28.12999916
1952-07-08,0,36.97000122,27.77000046
1952-07-09,0,36.75999832,27.05999947
1952-07-10,0,36.20000076,26.20999908
1952-07-11,7.968143463,35.34999847,26.15999985
1952-07-12,2.787914753,34.31999969,26.29999924
1952-07-13,0,35.5,28.10000038
1952-07-14,0,36.84000015,28.79999924
1952-07-15,1.944450974,33.54999924,25.79000092
1952-07-16,0.150951892,34.38999939,25.98999977
1952-07-17,12.41039562,31.85000038,25.32999992
1952-07-18,0,34.00999832,26.61000061
1952-07-19,0,35.33000183,26.48999977
1952-07-20,0.158234373,35.38999939,24.89999962
1952-07-21,0,34.61999893,25.60000038
1952-07-22,7.849137783,34.90000153,26.34000015
1952-07-23,0,36.54999924,27.07999992
1952-07-24,10.47015095,35.40000153,25.20000076
1952-07-25,5.923577309,33.22000122,25.25
1952-07-26,0,34.43000031,25.86000061
1952-07-27,8.473465919,34.61999893,26.29999924
1952-07-28,1.120567322,34.31999969,26.47999954
1952-07-29,0.838857472,36.54000092,27.32999992
1952-07-30,24.96874809,35.43999863,25.82999992
1952-07-31,1.634913564,35.06000137,26.73999977
1952-08-01,0,34.61999893,26.78000069
1952-08-02,0,35.72999954,27.13999939
1952-08-03,17.44990349,33.88999939,26.31999969
1952-08-04,0,31.68000031,24.93000031
1952-08-05,0,31.98999977,25.20000076
1952-08-06,0,32.93999863,25.59000015
1952-08-07,7.114714146,32.43000031,26.04000092
1952-08-08,0.622358263,34.40999985,27.80999947
1952-08-09,52.1287117,32.06000137,25.64999962
1952-08-10,2.214335918,32.25999832,25.02000046
1952-08-11,31.11437035,32.18000031,25.85000038
1952-08-12,28.20642281,32,24.72999954
1952-08-13,1.200687528,32.5,24.44000053
1952-08-14,17.60436249,30.78000069,24.73999977
1952-08-15,0,33.54000092,26.54000092
1952-08-16,0.403933972,34.68999863,26.61000061
1952-08-17,11.00438023,33.27000046,25.72999954
1952-08-18,31.11815834,31.78000069,24.85000038
1952-08-19,3.88594389,31.61000061,24.60000038
1952-08-20,53.05298233,30.37999916,24.59000015
1952-08-21,39.79432678,30.31999969,24.53000069
1952-08-22,44.04821014,30.29999924,24.45000076
1952-08-23,0.121127278,32.54000092,26.05999947
1952-08-24,0,34.59000015,26.17000008
1952-08-25,61.00956726,32.79999924,26.37999916
1952-08-26,44.80250168,32.49000168,24.46999931
1952-08-27,2.54627943,32.43000031,24.5
1952-08-28,0,34.06000137,24.13999939
1952-08-29,0,33.90000153,24.81999969
1952-08-30,0,34.86000061,25.06999969
1952-08-31,0,35.27000046,25.77000046
1952-09-01,0,33.83000183,25.18000031
1952-09-02,0.741743624,33.86999893,25.13999939
1952-09-03,0,33.88000107,24.90999985
1952-09-04,0,34.06999969,25.10000038
1952-09-05,0,34.08000183,24.89999962
1952-09-06,0,34.09000015,24.69000053
1952-09-07,0,34.00999832,24.54999924
1952-09-08,0,33.75,24.65999985
1952-09-09,0,33.63999939,24.59000015
1952-09-10,0,33.63000107,24.43000031
1952-09-11,0,33.61999893,24.20000076
1952-09-12,0,33.63999939,24.21999931
1952-09-13,0,33.47000122,24.36000061
1952-09-14,0,33.81000137,24.27000046
1952-09-15,0,33.61999893,23.89999962
1952-09-16,0,33.58000183,23.89999962
1952-09-17,0,33.86999893,24.11000061
1952-09-18,0,33.77999878,23.72999954
1952-09-19,0,33.97000122,23.80999947
1952-09-20,0,34.22000122,23.64999962
1952-09-21,0,34.47999954,23.56999969
1952-09-22,0,34.5,23.45000076
1952-09-23,0,34.38999939,23.42000008
1952-09-24,0,34.24000168,23.13999939
1952-09-25,0,33.97000122,22.95999908
1952-09-26,0,34.11999893,22.69000053
1952-09-27,0,34.25999832,22.54999924
1952-09-28,0,34.27000046,22.36000061
1952-09-29,0,34.43999863,22.35000038
1952-09-30,0,34.72999954,22.03000069
1952-10-01,0,36.97000122,22.28000069
1952-10-02,0,36.27999878,22.15999985
1952-10-03,0,36.63000107,21.72999954
1952-10-04,0,37.70000076,21.70999908
1952-10-05,0,36.5,21.65999985
1952-10-06,0,36.88000107,21.34000015
1952-10-07,0,36.70999908,21.17000008
1952-10-08,0,35.49000168,21.92000008
